Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Female,Gender_Male,School_Type_Private,School_Type_Public,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
11,81,2,2,6,82,3,3,2,3,4,1,1,67,False,True,False,True,False,True,False,True,True,False,False,True,False
17,78,2,3,7,70,2,2,1,3,3,1,1,66,False,True,False,True,False,True,True,False,True,False,False,False,True
28,78,3,2,9,73,3,2,2,2,4,2,2,70,True,False,False,True,True,False,False,True,True,False,False,True,False
16,64,3,1,5,65,2,3,2,3,4,3,2,65,True,False,True,False,False,True,False,True,True,False,False,False,True
23,89,1,1,7,56,1,4,2,1,4,3,1,69,True,False,True,False,False,True,False,True,True,False,False,False,True
25,69,2,2,7,70,1,1,3,3,4,1,3,65,True,False,False,True,False,True,True,False,True,False,False,False,True
14,68,3,2,6,65,2,1,3,2,3,2,1,63,False,True,False,True,True,False,False,True,False,True,False,True,False
20,77,2,2,5,98,1,2,1,3,2,3,3,67,True,False,True,False,True,False,False,True,True,False,False,True,False
1,69,3,2,6,97,2,1,1,2,3,1,1,61,True,False,False,True,False,True,False,True,True,False,False,False,True
14,83,2,1,6,82,2,0,2,2,2,1,1,65,True,False,False,True,False,True,False,True,True,False,False,False,True
18,75,1,3,8,95,2,1,1,1,2,2,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
13,78,2,3,8,88,3,0,3,1,3,2,1,66,False,True,False,True,False,True,False,True,True,False,False,True,False
30,81,2,1,5,67,2,1,3,3,1,1,1,69,False,True,False,True,False,True,False,True,True,False,True,False,False
11,68,2,2,6,80,2,2,2,2,3,2,2,63,True,False,False,True,True,False,False,True,True,False,False,False,True
17,66,1,3,6,61,2,1,3,2,6,3,1,65,False,True,False,True,True,False,False,True,True,False,False,False,True
21,95,1,1,10,84,1,0,3,2,4,1,1,67,False,True,False,True,True,False,False,True,False,True,False,True,False
29,77,3,3,7,52,2,2,3,2,3,1,1,69,True,False,False,True,False,True,False,True,False,True,True,False,False
11,76,1,2,5,92,2,4,2,1,2,3,1,65,False,True,False,True,False,True,False,True,True,False,True,False,False
27,61,2,2,6,79,2,1,1,2,3,1,2,65,False,True,False,True,True,False,False,True,True,False,False,False,True
20,80,3,1,6,53,2,0,1,2,2,2,2,65,False,True,False,True,False,True,False,True,True,False,False,True,False
14,82,2,3,8,94,1,2,1,3,5,2,3,67,True,False,False,True,False,True,False,True,True,False,True,False,False
23,82,1,2,8,94,2,1,2,2,2,1,1,66,False,True,False,True,False,True,False,True,False,True,True,False,False
21,88,2,3,7,93,2,4,1,2,3,1,1,72,True,False,False,True,True,False,False,True,True,False,False,False,True
16,67,2,3,7,89,3,3,1,2,3,2,1,66,False,True,False,True,True,False,False,True,True,False,False,False,True
20,70,2,2,7,84,1,2,2,3,4,2,3,65,False,True,True,False,False,True,True,False,True,False,False,True,False
18,92,3,2,7,70,2,1,1,2,3,1,2,69,False,True,False,True,False,True,False,True,True,False,False,True,False
21,98,2,1,4,57,2,2,3,1,2,1,1,68,True,False,False,True,True,False,False,True,True,False,False,True,False
24,65,2,1,7,64,1,1,3,2,1,3,1,64,False,True,False,True,True,False,False,True,True,False,False,True,False
30,80,1,3,6,67,2,3,2,2,4,2,2,69,True,False,False,True,True,False,False,True,True,False,True,False,False
13,69,2,1,5,68,1,0,3,2,1,1,2,59,True,False,False,True,False,True,False,True,False,True,False,False,True
33,62,3,2,10,78,2,0,2,2,3,1,2,68,True,False,True,False,False,True,False,True,True,False,False,False,True
8,73,2,2,7,60,2,0,3,2,3,1,1,60,True,False,True,False,True,False,True,False,True,False,False,True,False
19,66,2,3,7,59,2,1,3,2,3,1,3,62,False,True,False,True,True,False,False,True,True,False,True,False,False
24,88,1,2,6,86,1,0,1,1,3,2,1,67,False,True,False,True,False,True,False,True,True,False,True,False,False
22,81,1,3,8,50,3,4,2,2,5,1,3,68,True,False,True,False,False,True,False,True,True,False,False,False,True
16,66,2,3,5,57,3,3,2,2,3,1,2,64,True,False,False,True,False,True,False,True,True,False,False,False,True
19,60,2,3,7,72,3,3,1,3,3,1,2,65,True,False,False,True,False,True,False,True,True,False,False,False,True
17,92,1,1,6,57,2,2,2,2,2,1,2,65,True,False,True,False,False,True,False,True,False,True,False,False,True
16,67,3,2,8,98,2,0,1,1,3,1,1,63,True,False,False,True,True,False,False,True,True,False,False,True,False
25,84,2,1,6,84,1,2,2,3,3,1,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
22,73,1,2,9,72,1,3,2,2,3,1,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
16,83,2,3,7,56,1,4,3,2,3,1,1,68,True,False,False,True,False,True,False,True,True,False,False,False,True
25,73,1,1,8,69,2,3,2,2,3,1,1,66,True,False,True,False,True,False,False,True,True,False,False,False,True
22,63,1,1,8,83,2,3,2,2,1,2,1,63,False,True,True,False,True,False,False,True,True,False,True,False,False
25,69,3,2,9,98,2,1,1,2,3,2,2,66,True,False,False,True,False,True,False,True,False,True,True,False,False
24,68,2,2,6,74,2,1,2,2,3,1,1,65,True,False,False,True,False,True,False,True,True,False,False,True,False
15,77,2,2,8,85,3,1,1,2,2,3,2,66,False,True,False,True,False,True,False,True,True,False,False,False,True
17,86,3,1,4,60,3,2,3,1,3,2,2,67,True,False,True,False,False,True,False,True,False,True,False,False,True
24,71,2,2,7,81,2,0,1,2,3,1,1,66,False,True,True,False,False,True,False,True,True,False,False,False,True
24,60,1,2,6,62,3,4,1,3,3,1,1,63,True,False,False,True,True,False,False,True,True,False,True,False,False
20,81,2,2,5,60,1,3,2,2,4,1,1,66,False,True,False,True,False,True,False,True,False,True,False,False,True
21,84,2,2,6,75,1,1,3,2,3,2,2,67,False,True,False,True,True,False,True,False,True,False,False,False,True
28,99,2,2,6,61,2,1,1,2,3,1,1,71,False,True,False,True,False,True,True,False,True,False,False,False,True
16,84,2,3,7,86,2,1,1,2,2,1,1,67,True,False,True,False,False,True,False,True,True,False,False,True,False
23,79,2,3,6,97,2,1,3,1,4,1,2,69,False,True,False,True,False,True,False,True,True,False,False,True,False
19,83,2,2,7,70,2,2,1,2,4,3,1,67,True,False,False,True,False,True,False,True,False,True,True,False,False
19,97,3,2,6,66,3,2,2,2,2,2,2,72,True,False,True,False,False,True,False,True,True,False,False,False,True
27,93,3,1,6,59,3,2,1,2,4,1,1,70,True,False,True,False,True,False,False,True,True,False,True,False,False
25,73,2,3,7,70,1,0,1,2,4,3,2,67,False,True,True,False,False,True,False,True,True,False,False,True,False
25,69,1,3,7,78,2,0,1,3,3,1,3,64,True,False,False,True,False,True,False,True,True,False,True,False,False
28,71,2,2,8,69,3,1,2,3,1,2,2,67,True,False,True,False,True,False,False,True,True,False,False,True,False
20,80,1,3,8,81,2,3,2,2,4,3,1,69,False,True,True,False,True,False,False,True,True,False,True,False,False
24,90,1,1,7,83,2,0,1,2,3,2,1,68,False,True,True,False,True,False,False,True,True,False,False,False,True
18,80,2,2,8,55,1,2,1,1,3,1,2,63,False,True,False,True,True,False,False,True,True,False,False,True,False
22,63,2,3,7,85,2,4,3,3,3,2,1,68,True,False,False,True,False,True,False,True,True,False,True,False,False
19,89,3,2,7,95,2,0,2,2,3,1,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
21,92,2,1,8,51,1,0,2,2,2,2,2,66,False,True,False,True,False,True,False,True,True,False,False,True,False
24,72,3,3,6,78,3,0,1,3,6,1,1,68,True,False,False,True,True,False,False,True,True,False,True,False,False
15,87,3,1,4,80,3,0,1,2,3,2,1,67,False,True,True,False,False,True,False,True,True,False,False,False,True
33,77,1,3,5,85,2,0,1,2,5,1,3,69,True,False,True,False,False,True,False,True,True,False,False,True,False
14,96,2,1,9,69,3,0,2,2,3,2,1,66,True,False,True,False,False,True,False,True,False,True,True,False,False
13,94,2,2,7,91,1,3,1,2,3,1,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
27,81,2,2,7,77,2,2,2,1,2,3,2,69,True,False,False,True,False,True,False,True,False,True,False,True,False
25,88,2,2,7,70,1,1,2,2,3,3,2,70,False,True,True,False,False,True,False,True,True,False,False,False,True
24,95,2,3,8,86,3,1,2,3,3,2,1,74,False,True,True,False,False,True,False,True,True,False,False,True,False
24,80,2,3,7,96,3,0,1,3,0,2,2,70,True,False,False,True,False,True,False,True,True,False,False,False,True
20,73,2,2,7,91,1,1,2,3,2,3,2,66,False,True,False,True,False,True,False,True,True,False,False,True,False
15,90,3,2,8,97,2,1,1,3,3,2,1,69,True,False,True,False,False,True,False,True,True,False,True,False,False
20,69,2,3,6,63,1,0,1,2,3,3,1,64,False,True,False,True,True,False,False,True,True,False,True,False,False
16,76,1,3,8,56,2,1,1,2,1,1,1,62,False,True,False,True,False,True,True,False,True,False,False,False,True
26,95,1,3,7,77,2,0,2,2,3,1,2,70,True,False,False,True,True,False,False,True,True,False,False,True,False
19,89,3,2,7,52,2,2,2,2,4,1,2,68,False,True,False,True,False,True,False,True,True,False,True,False,False
15,76,2,2,6,84,1,0,2,3,3,2,1,65,True,False,False,True,False,True,False,True,True,False,False,True,False
18,69,3,3,7,62,1,3,2,2,3,1,2,65,False,True,False,True,True,False,False,True,True,False,False,False,True
22,74,3,3,6,73,1,3,3,3,4,3,2,71,True,False,False,True,False,True,False,True,True,False,False,False,True
17,71,3,2,9,83,1,2,2,2,5,1,1,66,False,True,False,True,False,True,False,True,True,False,False,True,False
15,67,2,2,4,74,2,0,1,2,3,2,2,61,False,True,False,True,True,False,False,True,True,False,True,False,False
21,90,1,2,8,62,1,2,2,3,5,1,1,67,False,True,False,True,False,True,False,True,False,True,True,False,False
21,70,1,3,4,94,2,0,1,3,2,2,3,65,False,True,True,False,False,True,False,True,True,False,False,True,False
17,78,2,3,8,88,2,0,1,2,3,1,1,65,True,False,False,True,True,False,False,True,True,False,True,False,False
17,75,2,3,6,80,2,1,1,2,5,1,2,65,False,True,True,False,False,True,True,False,True,False,False,False,True
21,99,2,2,8,85,3,4,2,2,4,1,2,73,False,True,False,True,True,False,False,True,True,False,False,False,True
11,76,2,2,7,71,2,1,2,1,2,2,1,62,False,True,False,True,False,True,True,False,True,False,False,True,False
12,63,2,3,5,69,1,0,2,3,2,2,2,60,True,False,False,True,False,True,False,True,True,False,True,False,False
16,64,1,2,9,58,1,1,2,2,3,2,2,61,True,False,False,True,False,True,False,True,True,False,False,False,True
19,84,1,2,8,90,3,2,1,2,3,3,3,67,False,True,True,False,False,True,False,True,True,False,False,True,False
22,84,3,2,8,69,2,3,2,3,4,2,1,70,False,True,True,False,True,False,True,False,True,False,False,True,False
29,77,1,3,6,85,2,1,2,2,1,2,1,69,False,True,False,True,True,False,False,True,True,False,False,False,True
25,77,2,1,8,65,3,0,2,2,5,2,3,66,True,False,False,True,False,True,True,False,True,False,False,False,True
19,62,2,2,5,90,1,2,1,3,3,2,2,64,False,True,False,True,True,False,False,True,True,False,False,False,True
20,81,3,2,4,55,2,1,3,2,2,3,2,68,False,True,True,False,False,True,False,True,True,False,False,False,True
14,80,3,2,5,81,2,1,1,2,4,3,3,67,True,False,False,True,False,True,False,True,True,False,False,False,True
20,66,2,2,6,90,3,0,2,2,1,2,1,64,True,False,False,True,True,False,False,True,True,False,False,True,False
18,64,2,2,6,83,3,2,1,2,2,2,1,65,False,True,False,True,False,True,False,True,True,False,False,False,True
22,65,1,3,6,85,2,2,3,2,3,3,1,66,True,False,False,True,False,True,False,True,False,True,False,False,True
15,64,2,2,6,76,3,2,2,2,4,1,1,63,True,False,True,False,False,True,False,True,False,True,False,False,True
23,84,3,2,6,78,1,2,1,1,2,1,2,68,True,False,False,True,False,True,False,True,True,False,True,False,False
29,68,2,3,4,53,2,1,2,2,4,1,3,66,False,True,True,False,False,True,False,True,True,False,True,False,False
19,70,2,2,7,63,1,3,1,1,5,1,1,63,False,True,False,True,True,False,True,False,True,False,False,True,False
22,67,1,2,7,86,1,1,1,2,3,1,2,63,True,False,False,True,True,False,False,True,True,False,False,False,True
24,98,3,2,6,97,2,1,2,2,4,2,3,74,False,True,False,True,False,True,False,True,True,False,False,False,True
18,94,2,3,9,77,1,1,2,3,2,2,2,70,False,True,False,True,False,True,False,True,True,False,False,False,True
21,69,3,3,7,86,2,2,1,2,3,1,1,68,False,True,True,False,False,True,False,True,True,False,False,True,False
20,73,2,2,7,84,2,0,2,2,4,3,2,66,True,False,False,True,False,True,False,True,True,False,False,True,False
21,68,2,1,8,100,1,0,2,2,4,1,3,63,False,True,False,True,True,False,False,True,True,False,False,False,True
15,80,1,3,5,90,2,4,1,2,3,2,3,67,True,False,False,True,True,False,False,True,True,False,False,False,True
20,61,2,2,7,81,2,1,2,1,3,1,2,62,False,True,False,True,True,False,False,True,True,False,False,True,False
23,87,3,3,8,56,2,1,2,3,3,3,2,71,False,True,False,True,True,False,False,True,True,False,False,False,True
29,81,3,2,7,68,2,2,2,2,4,3,1,72,False,True,False,True,True,False,False,True,True,False,False,True,False
26,96,2,2,5,63,2,1,3,2,2,3,1,72,False,True,True,False,False,True,True,False,True,False,False,False,True
33,67,2,2,6,93,3,0,1,3,3,1,3,68,True,False,False,True,False,True,False,True,True,False,False,True,False
15,92,2,1,7,72,1,1,2,2,5,1,1,66,True,False,False,True,False,True,False,True,True,False,True,False,False
25,92,2,2,4,77,2,0,1,2,3,1,1,70,False,True,False,True,True,False,False,True,True,False,False,False,True
21,65,2,1,5,98,3,2,1,2,4,3,1,66,False,True,True,False,False,True,True,False,True,False,False,False,True
33,76,2,2,10,92,1,1,3,2,3,3,1,72,True,False,True,False,False,True,False,True,True,False,False,False,True
15,67,3,2,8,89,1,0,3,3,4,1,2,64,True,False,False,True,False,True,False,True,True,False,False,True,False
15,70,3,2,9,57,2,1,2,2,3,1,1,63,True,False,True,False,True,False,False,True,True,False,True,False,False
16,71,2,2,8,51,2,0,1,2,2,3,3,61,True,False,False,True,True,False,False,True,True,False,True,False,False
7,82,3,3,8,56,2,0,1,2,2,1,3,62,False,True,True,False,False,True,False,True,True,False,True,False,False
17,76,2,3,7,87,3,1,2,3,4,1,1,68,True,False,False,True,True,False,False,True,True,False,False,False,True
15,98,1,2,8,71,1,1,2,2,3,1,1,68,False,True,False,True,False,True,False,True,True,False,False,False,True
21,65,1,2,9,56,3,1,2,2,5,1,2,63,False,True,False,True,True,False,False,True,True,False,False,False,True
22,99,2,1,8,87,1,1,2,2,4,1,2,70,True,False,True,False,False,True,False,True,True,False,False,True,False
31,69,3,1,7,60,2,1,1,2,3,3,1,68,True,False,False,True,False,True,False,True,True,False,False,True,False
26,91,3,2,7,79,2,1,1,2,5,1,1,72,True,False,True,False,False,True,False,True,True,False,False,True,False
17,74,2,2,8,87,2,4,1,1,3,2,1,67,False,True,False,True,False,True,False,True,True,False,False,False,True
15,66,1,3,6,80,2,1,1,2,1,2,1,61,False,True,True,False,True,False,True,False,True,False,False,True,False
23,94,1,2,8,100,2,0,1,2,3,3,1,69,False,True,False,True,True,False,True,False,True,False,False,True,False
12,72,2,1,6,72,3,2,1,3,2,1,2,61,True,False,True,False,False,True,False,True,True,False,True,False,False
31,86,3,3,6,66,2,3,2,2,3,2,2,75,False,True,False,True,False,True,False,True,True,False,False,False,True
27,83,3,1,5,60,2,0,3,1,2,2,2,68,True,False,False,True,True,False,False,True,True,False,False,True,False
17,79,2,1,6,75,1,1,2,3,4,1,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
10,80,3,2,6,93,3,4,2,2,3,2,2,67,True,False,False,True,False,True,False,True,True,False,True,False,False
28,89,2,3,10,97,3,3,2,1,6,1,1,75,True,False,False,True,False,True,False,True,True,False,True,False,False
19,64,1,2,6,99,2,1,2,2,3,2,1,64,False,True,False,True,True,False,False,True,True,False,False,False,True
27,87,2,2,8,77,2,1,1,3,4,1,2,70,False,True,False,True,True,False,False,True,True,False,False,True,False
10,96,3,3,6,80,2,0,2,2,4,1,2,67,True,False,False,True,True,False,True,False,True,False,False,True,False
16,62,2,2,7,79,1,2,2,2,3,1,1,63,False,True,False,True,False,True,False,True,True,False,False,True,False
20,66,3,3,7,73,2,1,2,2,4,2,1,65,True,False,False,True,True,False,False,True,True,False,True,False,False
20,89,2,2,4,58,2,1,2,2,3,1,3,67,True,False,False,True,False,True,False,True,True,False,False,False,True
24,76,1,3,6,72,3,3,2,3,3,1,2,67,True,False,False,True,True,False,False,True,False,True,False,True,False
14,65,3,2,5,59,1,1,3,2,4,3,3,63,False,True,False,True,True,False,False,True,True,False,False,False,True
19,80,2,2,7,94,2,0,2,1,3,2,2,66,True,False,False,True,True,False,False,True,True,False,False,True,False
21,65,3,3,7,88,1,2,1,2,1,1,1,65,False,True,True,False,True,False,False,True,True,False,False,True,False
23,79,2,2,5,81,2,1,2,2,3,1,1,67,True,False,True,False,True,False,False,True,True,False,False,True,False
24,91,2,2,7,52,1,0,3,3,4,2,1,69,False,True,False,True,True,False,False,True,True,False,False,True,False
13,70,3,3,6,81,2,2,2,1,2,3,1,66,False,True,False,True,True,False,False,True,True,False,False,False,True
11,79,2,2,7,81,2,1,3,2,2,1,2,64,False,True,False,True,False,True,False,True,True,False,False,True,False
28,100,3,1,6,72,2,1,1,2,2,3,1,73,True,False,False,True,False,True,False,True,True,False,True,False,False
22,87,1,2,8,83,1,1,1,2,1,2,3,66,False,True,False,True,True,False,False,True,True,False,False,True,False
16,94,2,2,9,93,1,1,1,2,4,3,1,68,True,False,False,True,True,False,False,True,True,False,True,False,False
29,77,3,1,8,88,1,0,2,3,4,2,2,70,False,True,False,True,False,True,False,True,True,False,False,False,True
21,91,3,2,9,74,2,2,1,1,2,1,1,69,True,False,True,False,True,False,False,True,True,False,True,False,False
27,62,2,3,5,63,1,4,3,2,4,1,1,67,True,False,False,True,False,True,False,True,True,False,True,False,False
20,65,2,1,6,74,1,0,2,2,3,2,2,62,False,True,True,False,True,False,False,True,True,False,False,False,True
32,68,2,1,8,97,3,1,1,2,2,1,1,68,False,True,False,True,True,False,False,True,True,False,False,False,True
31,76,2,3,9,91,2,1,1,2,4,3,1,72,False,True,True,False,False,True,False,True,True,False,False,True,False
19,94,1,2,8,51,2,3,2,1,5,3,1,69,False,True,True,False,True,False,False,True,True,False,False,False,True
26,74,1,1,5,89,1,3,3,3,2,1,1,66,False,True,True,False,True,False,False,True,True,False,True,False,False
24,86,3,3,6,59,2,1,1,2,3,1,2,70,True,False,False,True,True,False,False,True,True,False,False,False,True
28,88,3,2,8,79,2,0,2,2,3,1,3,71,False,True,False,True,True,False,False,True,True,False,False,False,True
14,83,2,2,7,90,2,0,1,1,3,2,1,65,True,False,False,True,False,True,False,True,True,False,True,False,False
24,74,3,2,6,78,2,3,1,3,3,2,1,70,True,False,False,True,False,True,False,True,True,False,False,False,True
26,83,1,1,7,70,3,2,2,3,4,1,2,65,False,True,False,True,True,False,True,False,False,True,True,False,False
9,74,2,3,7,66,1,1,3,3,3,1,3,62,True,False,True,False,True,False,False,True,True,False,False,True,False
13,63,3,2,5,65,2,2,3,2,2,1,3,62,False,True,True,False,False,True,False,True,True,False,False,True,False
8,100,3,2,8,92,2,1,2,3,3,3,2,70,True,False,False,True,False,True,False,True,True,False,False,True,False
18,65,2,3,6,91,2,5,1,2,3,2,1,66,False,True,True,False,False,True,True,False,True,False,False,True,False
24,63,3,1,7,91,1,4,1,2,4,1,1,67,True,False,True,False,False,True,False,True,True,False,False,False,True
